time,ds18b20_temp_c
2026-05-23T04:22:26.7610000,22.1875
2026-05-23T04:22:32.6680000,22.1875
2026-05-23T04:22:38.5740000,22.1875
2026-05-23T04:22:44.4800000,22.1875
2026-05-23T04:22:50.3850000,22.1875
2026-05-23T04:22:56.2890000,22.1875
2026-05-23T04:23:02.1950000,22.1875
2026-05-23T04:23:08.0990000,22.1875
2026-05-23T04:23:14.0030000,22.1875
2026-05-23T04:23:19.9060000,22.1875
2026-05-23T04:23:25.8100000,22.125
2026-05-23T04:23:31.7170000,22.1875
2026-05-23T04:23:37.6230000,22.1875
2026-05-23T04:23:43.5290000,22.1875
2026-05-23T04:23:49.4340000,22.1875
2026-05-23T04:23:55.3400000,22.1875
2026-05-23T04:24:01.2440000,22.1875
2026-05-23T04:24:07.1480000,22.1875
2026-05-23T04:24:13.0520000,22.1875
2026-05-23T04:24:18.9550000,22.1875
2026-05-23T04:24:24.8610000,22.1875
2026-05-23T04:24:30.7680000,22.125
2026-05-23T04:24:36.6740000,22.1875
2026-05-23T04:24:42.5770000,22.1875
2026-05-23T04:24:48.4830000,22.1875
2026-05-23T04:24:54.3900000,22.125
2026-05-23T04:25:00.2960000,22.125
2026-05-23T04:25:06.1990000,22.125
2026-05-23T04:25:12.1030000,22.125
2026-05-23T04:25:18.0070000,22.1875
2026-05-23T04:25:23.9110000,22.1875
2026-05-23T04:25:29.8150000,22.1875
2026-05-23T04:25:35.7190000,22.1875
2026-05-23T04:25:41.6250000,22.125
2026-05-23T04:25:47.5300000,22.125
2026-05-23T04:25:53.4350000,22.1875
2026-05-23T04:25:59.3380000,22.125
2026-05-23T04:26:05.2420000,22.125
2026-05-23T04:26:11.1480000,22.125
2026-05-23T04:26:17.0510000,22.1875
2026-05-23T04:26:22.9580000,22.125
2026-05-23T04:26:28.8640000,22.125
2026-05-23T04:26:34.7700000,22.1875
2026-05-23T04:26:40.6760000,22.1875
2026-05-23T04:26:46.5820000,22.125
2026-05-23T04:26:52.4860000,22.1875
2026-05-23T04:26:58.3920000,22.1875
2026-05-23T04:27:04.2980000,22.125
2026-05-23T04:27:10.2010000,22.1875
2026-05-23T04:27:16.1070000,22.1875
2026-05-23T04:27:22.0140000,22.125
2026-05-23T04:27:27.9200000,22.125
2026-05-23T04:27:33.8260000,22.125
2026-05-23T04:27:39.7320000,22.1875
2026-05-23T04:27:45.6360000,22.125
2026-05-23T04:27:51.5420000,22.1875
2026-05-23T04:27:57.4450000,22.1875
2026-05-23T04:28:03.3510000,22.1875
2026-05-23T04:28:09.2570000,22.1875
2026-05-23T04:28:15.1640000,22.1875
2026-05-23T04:28:21.0700000,22.1875
2026-05-23T04:28:26.9750000,22.1875
2026-05-23T04:28:32.8810000,22.1875
2026-05-23T04:28:38.7850000,22.125
2026-05-23T04:28:44.6900000,22.1875
2026-05-23T04:28:50.5930000,22.125
2026-05-23T04:28:56.4970000,22.1875
2026-05-23T04:29:02.4030000,22.1875
2026-05-23T04:29:08.3090000,22.1875
2026-05-23T04:29:14.2170000,22.1875
2026-05-23T04:29:20.1230000,22.1875
2026-05-23T04:29:26.0290000,22.1875
2026-05-23T04:29:31.9320000,22.1875
2026-05-23T04:29:37.8360000,22.1875
2026-05-23T04:29:43.7410000,22.125
2026-05-23T04:29:49.6440000,22.125
2026-05-23T04:29:55.5480000,22.1875
2026-05-23T04:30:01.4510000,22.1875
2026-05-23T04:30:07.3570000,22.125
2026-05-23T04:30:13.2640000,22.1875
2026-05-23T04:30:19.1700000,22.125
2026-05-23T04:30:25.0750000,22.125
2026-05-23T04:30:30.9790000,22.125
2026-05-23T04:30:36.8840000,22.125
2026-05-23T04:30:42.7870000,22.1875
2026-05-23T04:30:48.6930000,22.125
2026-05-23T04:30:54.5990000,22.1875
2026-05-23T04:31:00.5040000,22.125
