Time,09C00 Aranet4  Temperature (°C) [09C00],09C05 Aranet4  Temperature (°C) [09C05],09C09 Aranet4  Temperature (°C) [09C09],09C0F Aranet4  Temperature (°C) [09C0F],09C00 Aranet4  Humidity (%) [09C00],09C05 Aranet4  Humidity (%) [09C05],09C09 Aranet4  Humidity (%) [09C09],09C0F Aranet4  Humidity (%) [09C0F],09C00 Aranet4  Pressure (hPa) [09C00],09C05 Aranet4  Pressure (hPa) [09C05],09C09 Aranet4  Pressure (hPa) [09C09],09C0F Aranet4  Pressure (hPa) [09C0F],09C00 Aranet4  CO₂ (ppm) [09C00],09C05 Aranet4  CO₂ (ppm) [09C05],09C09 Aranet4  CO₂ (ppm) [09C09],09C0F Aranet4  CO₂ (ppm) [09C0F],0D697 PM  PM1 (µg/m³) [0D697],0D699 PM  PM1 (µg/m³) [0D699],0D6A0 PM  PM1 (µg/m³) [0D6A0],0D6A3 PM  PM1 (µg/m³) [0D6A3],0D697 PM  PM2.5 (µg/m³) [0D697],0D699 PM  PM2.5 (µg/m³) [0D699],0D6A0 PM  PM2.5 (µg/m³) [0D6A0],0D6A3 PM  PM2.5 (µg/m³) [0D6A3],0D697 PM  PM10 (µg/m³) [0D697],0D699 PM  PM10 (µg/m³) [0D699],0D6A0 PM  PM10 (µg/m³) [0D6A0],0D6A3 PM  PM10 (µg/m³) [0D6A3],0195C Weight  Weight (kg) [0195C],01960 Weight  Weight (kg) [01960],01966 Weight  Weight (kg) [01966],019A0 Weight  Weight (kg) [019A0]
2026-05-24 19:18:10,,21.70,,,,96.0,,,,1018,,,,462,,,,,,,,,,,,,,,,,,
2026-05-24 19:18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:18:25,,,22.75,,,,80.0,,,,1017,,,,476,,,,,,,,,,,,,,,,,
2026-05-24 19:18:35,,,,,,,,,,,,,,,,,,9,,,,9,,,,9,,,,,,
2026-05-24 19:18:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:18:37,22.75,,,,65.0,,,,1017,,,,441,,,,,,,,,,,,,,,,,,,
2026-05-24 19:18:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:18:51,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:18:52,,,,22.05,,,,71.0,,,,1018,,,,436,,,,,,,,,,,,,,0.178,,
2026-05-24 19:18:57,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,
2026-05-24 19:19:11,,21.70,,,,96.0,,,,1018,,,,464,,,,,7,,,,7,,,,7,,,,,
2026-05-24 19:19:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:19:25,,,22.70,,,,80.0,,,,1017,,,,480,,,,,,,,,,,,,,,,,
2026-05-24 19:19:36,22.75,,,,65.0,,,,1017,,,,429,,,,,,,,,,,,,,,,,,,
2026-05-24 19:19:38,,,,,,,,,,,,,,,,,,229,,,,697,,,,1024,,,,,,
2026-05-24 19:19:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:19:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:19:50,,,,22.05,,,,71.0,,,,1018,,,,430,,,,,,,,,,,,,,,,
2026-05-24 19:19:52,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:19:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:20:00,,,,,,,,,,,,,,,,,,,,58,,,,265,,,,521,,,,
2026-05-24 19:20:13,,21.70,,,,95.0,,,,1018,,,,483,,,,,,,,,,,,,,,,,,
2026-05-24 19:20:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:20:15,,,,,,,,,,,,,,,,,,,56,,,,123,,,,204,,,,,
2026-05-24 19:20:24,,,22.75,,,,80.0,,,,1017,,,,474,,,,,,,,,,,,,,,,,
2026-05-24 19:20:37,22.75,,,,65.0,,,,1017,,,,429,,,,,,,,,,,,,,,,,,,
2026-05-24 19:20:40,,,,,,,,,,,,,,,,,,1024,,,,1024,,,,1024,,,,,,
2026-05-24 19:20:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:20:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:20:51,,,,22.05,,,,71.0,,,,1018,,,,437,,,,,,,,,,,,,,,,
2026-05-24 19:20:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,
2026-05-24 19:20:53,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:21:02,,,,,,,,,,,,,,,,,,,,25,,,,109,,,,213,,,,
2026-05-24 19:21:13,,21.70,,,,96.0,,,,1018,,,,454,,,,,,,,,,,,,,,,,,
2026-05-24 19:21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,
2026-05-24 19:21:19,,,,,,,,,,,,,,,,,,,11,,,,28,,,,47,,,,,
2026-05-24 19:21:24,,,22.70,,,,81.0,,,,1017,,,,470,,,,,,,,,,,,,,,,,
2026-05-24 19:21:38,22.70,,,,65.0,,,,1017,,,,439,,,,,,,,,,,,,,,,,,,
2026-05-24 19:21:40,,,,,,,,,,,,,,,,,,319,,,,1024,,,,1024,,,,,,
2026-05-24 19:21:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-24 19:21:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:21:51,,,,22.05,,,,71.0,,,,1018,,,,435,,,,,,,,,,,,,,,,
2026-05-24 19:21:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:21:57,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:22:05,,,,,,,,,,,,,,,,,,,,21,,,,22,,,,22,,,,
2026-05-24 19:22:13,,21.70,,,,96.0,,,,1018,,,,460,,,,,,,,,,,,,,,,,,
2026-05-24 19:22:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:22:24,,,,,,,,,,,,,,,,,,,10,,,,10,,,,10,,,,,
2026-05-24 19:22:25,,,22.70,,,,81.0,,,,1017,,,,479,,,,,,,,,,,,,,,,,
2026-05-24 19:22:38,22.75,,,,65.0,,,,1017,,,,440,,,,,,,,,,,,,,,,,,,
2026-05-24 19:22:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:22:43,,,,,,,,,,,,,,,,,,48,,,,239,,,,474,,,,,,
2026-05-24 19:22:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 19:22:50,,,,22.05,,,,71.0,,,,1018,,,,429,,,,,,,,,,,,,,,,
2026-05-24 19:22:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:23:01,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:23:09,,,,,,,,,,,,,,,,,,,,14,,,,15,,,,15,,,,
2026-05-24 19:23:11,,21.70,,,,96.0,,,,1018,,,,463,,,,,,,,,,,,,,,,,,
2026-05-24 19:23:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:23:24,,,22.70,,,,81.0,,,,1017,,,,483,,,,,,,,,,,,,,,,,
2026-05-24 19:23:26,,,,,,,,,,,,,,,,,,,11,,,,11,,,,11,,,,,
2026-05-24 19:23:36,22.75,,,,65.0,,,,1017,,,,434,,,,,,,,,,,,,,,,,,,
2026-05-24 19:23:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:23:46,,,,,,,,,,,,,,,,,,54,,,,187,,,,350,,,,,,
2026-05-24 19:23:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:23:50,,,,22.05,,,,71.0,,,,1018,,,,428,,,,,,,,,,,,,,,,
2026-05-24 19:23:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,
2026-05-24 19:24:04,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:24:10,,21.70,,,,96.0,,,,1018,,,,472,,,,,,,,,,,,,,,,,,
2026-05-24 19:24:11,,,,,,,,,,,,,,,,,,,,11,,,,12,,,,12,,,,
2026-05-24 19:24:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,
2026-05-24 19:24:25,,,22.65,,,,81.0,,,,1017,,,,478,,,,,,,,,,,,,,,,,
2026-05-24 19:24:30,,,,,,,,,,,,,,,,,,,8,,,,9,,,,9,,,,,
2026-05-24 19:24:37,22.75,,,,65.0,,,,1017,,,,430,,,,,,,,,,,,,,,,,,,
2026-05-24 19:24:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:24:49,,,,,,,,,,,,,,,,,,18,,,,32,,,,48,,,,,,-0.033
2026-05-24 19:24:50,,,,22.05,,,,71.0,,,,1018,,,,439,,,,,,,,,,,,,,,,
2026-05-24 19:24:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,
2026-05-24 19:25:07,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:25:10,,21.70,,,,96.0,,,,1018,,,,477,,,,,,,,,,,,,,,,,,
2026-05-24 19:25:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:25:15,,,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,
2026-05-24 19:25:24,,,22.65,,,,81.0,,,,1017,,,,471,,,,,,,,,,,,,,,,,
2026-05-24 19:25:34,,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,,
2026-05-24 19:25:38,22.75,,,,65.0,,,,1017,,,,420,,,,,,,,,,,,,,,,,,,
2026-05-24 19:25:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:25:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:25:52,,,,22.10,,,,71.0,,,,1018,,,,431,,,,,,,,,,,,,,,,
2026-05-24 19:25:53,,,,,,,,,,,,,,,,,,17,,,,18,,,,18,,,,0.178,,
2026-05-24 19:26:11,,21.70,,,,96.0,,,,1018,,,,472,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:26:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:26:19,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,10,,,,
2026-05-24 19:26:24,,,22.65,,,,81.0,,,,1017,,,,483,,,,,,,,,,,,,,,,,
2026-05-24 19:26:36,22.75,,,,65.0,,,,1017,,,,416,,,,,,,,,,,,,,,,,,,
2026-05-24 19:26:39,,,,,,,,,,,,,,,,,,,8,,,,9,,,,9,,,,,
2026-05-24 19:26:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:26:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:26:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,
2026-05-24 19:26:52,,,,22.05,,,,71.0,,,,1018,,,,438,,,,,,,,,,,,,,,,
2026-05-24 19:26:57,,,,,,,,,,,,,,,,,,14,,,,15,,,,15,,,,,,
2026-05-24 19:27:12,,21.65,,,,96.0,,,,1018,,,,468,,,,,,,,,,,,,,,,,,
2026-05-24 19:27:13,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:27:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:27:23,,,,,,,,,,,,,,,,,,,,9,,,,10,,,,10,,,,
2026-05-24 19:27:25,,,22.70,,,,81.0,,,,1017,,,,485,,,,,,,,,,,,,,,,,
2026-05-24 19:27:36,22.75,,,,65.0,,,,1017,,,,433,,,,,,,,,,,,,,,,,,,
2026-05-24 19:27:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:27:41,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,,
2026-05-24 19:27:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:27:50,,,,22.05,,,,72.0,,,,1018,,,,434,,,,,,,,,,,,,,,,
2026-05-24 19:27:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:28:00,,,,,,,,,,,,,,,,,,12,,,,12,,,,12,,,,,,
2026-05-24 19:28:11,,21.70,,,,96.0,,,,1018,,,,476,,,,,,,,,,,,,,,,,,
2026-05-24 19:28:16,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,-0.148,
2026-05-24 19:28:26,,,22.70,,,,80.0,,,,1017,,,,469,,,,,,,,,,,,,,,,,
2026-05-24 19:28:27,,,,,,,,,,,,,,,,,,,,8,,,,9,,,,9,,,,
2026-05-24 19:28:36,22.75,,,,65.0,,,,1017,,,,434,,,,,,,,,,,,,,,,,,,
2026-05-24 19:28:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:28:43,,,,,,,,,,,,,,,,,,,7,,,,8,,,,8,,,,,
2026-05-24 19:28:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:28:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:28:52,,,,22.05,,,,72.0,,,,1018,,,,424,,,,,,,,,,,,,,,,
2026-05-24 19:29:06,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,,,
2026-05-24 19:29:10,,21.70,,,,96.0,,,,1018,,,,464,,,,,,,,,,,,,,,,,,
2026-05-24 19:29:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:29:19,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:29:24,,,22.70,,,,80.0,,,,1017,,,,485,,,,,,,,,,,,,,,,,
2026-05-24 19:29:28,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,
2026-05-24 19:29:37,22.75,,,,65.0,,,,1017,,,,443,,,,,,,,,,,,,,,,,,,
2026-05-24 19:29:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:29:48,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,,
2026-05-24 19:29:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:29:52,,,,22.05,,,,72.0,,,,1018,,,,456,,,,,,,,,,,,,,,,
2026-05-24 19:29:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:30:07,,,,,,,,,,,,,,,,,,7,,,,8,,,,8,,,,,,
2026-05-24 19:30:10,,21.70,,,,96.0,,,,1018,,,,479,,,,,,,,,,,,,,,,,,
2026-05-24 19:30:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:30:23,,,,,,,,,,,,,,,,,0,,,,1,,,,1,,,,,,,
2026-05-24 19:30:24,,,22.75,,,,80.0,,,,1017,,,,477,,,,,,,,,,,,,,,,,
2026-05-24 19:30:30,,,,,,,,,,,,,,,,,,,,28,,,,29,,,,29,,,,
2026-05-24 19:30:37,22.75,,,,65.0,,,,1017,,,,429,,,,,,,,,,,,,,,,,,,
2026-05-24 19:30:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:30:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:30:50,,,,,,,,,,,,,,,,,,,10,,,,10,,,,10,,,,,
2026-05-24 19:30:51,,,,22.10,,,,72.0,,,,1018,,,,423,,,,,,,,,,,,,,,,
2026-05-24 19:30:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:31:11,,,,,,,,,,,,,,,,,,69,,,,114,,,,166,,,,,,
2026-05-24 19:31:12,,21.70,,,,96.0,,,,1018,,,,467,,,,,,,,,,,,,,,,,,
2026-05-24 19:31:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:31:24,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:31:26,,,22.75,,,,80.0,,,,1017,,,,489,,,,,,,,,,,,,,,,,
2026-05-24 19:31:32,,,,,,,,,,,,,,,,,,,,46,,,,206,,,,401,,,,
2026-05-24 19:31:36,22.75,,,,65.0,,,,1017,,,,433,,,,,,,,,,,,,,,,,,,
2026-05-24 19:31:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:31:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:31:52,,,,22.05,,,,72.0,,,,1018,,,,426,,,,,,,,,,,,,,,,
2026-05-24 19:31:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:31:54,,,,,,,,,,,,,,,,,,,84,,,,211,,,,364,,,,,
2026-05-24 19:32:10,,21.70,,,,96.0,,,,1018,,,,475,,,,,,,,,,,,,,,,,,
2026-05-24 19:32:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:32:16,,,,,,,,,,,,,,,,,,913,,,,1024,,,,1024,,,,,,
2026-05-24 19:32:24,,,22.75,,,,81.0,,,,1017,,,,469,,,,,,,,,,,,,,,,,
2026-05-24 19:32:27,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:32:33,,,,,,,,,,,,,,,,,,,,32,,,,134,,,,260,,,,
2026-05-24 19:32:36,22.75,,,,65.0,,,,1017,,,,424,,,,,,,,,,,,,,,,,,,
2026-05-24 19:32:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:32:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 19:32:51,,,,22.10,,,,72.0,,,,1018,,,,452,,,,,,,,,,,,,,,,
2026-05-24 19:32:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:32:56,,,,,,,,,,,,,,,,,,,14,,,,23,,,,32,,,,,
2026-05-24 19:33:12,,21.70,,,,96.0,,,,1018,,,,473,,,,,,,,,,,,,,,,,,
2026-05-24 19:33:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:33:19,,,,,,,,,,,,,,,,,,319,,,,1024,,,,1024,,,,,,
2026-05-24 19:33:23,,,22.70,,,,81.0,,,,1017,,,,469,,,,,,,,,,,,,,,,,
2026-05-24 19:33:31,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:33:36,,,,,,,,,,,,,,,,,,,,14,,,,15,,,,15,,,,
2026-05-24 19:33:37,22.75,,,,65.0,,,,1017,,,,425,,,,,,,,,,,,,,,,,,,
2026-05-24 19:33:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:33:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:33:52,,,,22.05,,,,72.0,,,,1018,,,,435,,,,,,,,,,,,,,0.178,,
2026-05-24 19:33:59,,,,,,,,,,,,,,,,,,,11,,,,11,,,,11,,,,,
2026-05-24 19:34:10,,21.70,,,,96.0,,,,1018,,,,460,,,,,,,,,,,,,,,,,,
2026-05-24 19:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:34:20,,,,,,,,,,,,,,,,,,84,,,,302,,,,568,,,,,,
2026-05-24 19:34:26,,,22.70,,,,81.0,,,,1017,,,,470,,,,,,,,,,,,,,,,,
2026-05-24 19:34:33,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:34:38,22.75,,,,65.0,,,,1017,,,,427,,,,,,,,,,,,,,,,,,,
2026-05-24 19:34:39,,,,,,,,,,,,,,,,,,,,13,,,,14,,,,14,-0.221,,,
2026-05-24 19:34:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:34:51,,,,22.10,,,,72.0,,,,1018,,,,449,,,,,,,,,,,,,,,,
2026-05-24 19:34:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:35:03,,,,,,,,,,,,,,,,,,,9,,,,9,,,,9,,,,,
2026-05-24 19:35:12,,21.70,,,,96.0,,,,1018,,,,500,,,,,,,,,,,,,,,,,,
2026-05-24 19:35:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:35:22,,,,,,,,,,,,,,,,,,99,,,,301,,,,545,,,,,,
2026-05-24 19:35:23,,,22.70,,,,81.0,,,,1017,,,,480,,,,,,,,,,,,,,,,,
2026-05-24 19:35:34,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:35:37,22.75,,,,65.0,,,,1017,,,,438,,,,,,,,,,,,,,,,,,,
2026-05-24 19:35:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:35:43,,,,,,,,,,,,,,,,,,,,11,,,,11,,,,11,,,,
2026-05-24 19:35:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:35:52,,,,22.05,,,,72.0,,,,1018,,,,434,,,,,,,,,,,,,,0.178,,
2026-05-24 19:36:05,,,,,,,,,,,,,,,,,,,8,,,,9,,,,9,,,,,
2026-05-24 19:36:11,,21.70,,,,96.0,,,,1018,,,,465,,,,,,,,,,,,,,,,,,
2026-05-24 19:36:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:36:23,,,22.70,,,,81.0,,,,1017,,,,493,,,,,,,,,,,,,,,,,
2026-05-24 19:36:27,,,,,,,,,,,,,,,,,,15,,,,35,,,,59,,,,,,
2026-05-24 19:36:37,22.75,,,,65.0,,,,1017,,,,423,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:36:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:36:46,,,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,
2026-05-24 19:36:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:36:50,,,,22.10,,,,72.0,,,,1018,,,,431,,,,,,,,,,,,,,,,
2026-05-24 19:36:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:37:07,,,,,,,,,,,,,,,,,,,8,,,,9,,,,9,,,,,
2026-05-24 19:37:11,,21.75,,,,96.0,,,,1018,,,,460,,,,,,,,,,,,,,,,,,
2026-05-24 19:37:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:37:25,,,22.70,,,,81.0,,,,1017,,,,494,,,,,,,,,,,,,,,,,
2026-05-24 19:37:31,,,,,,,,,,,,,,,,,,16,,,,17,,,,17,,,,,,
2026-05-24 19:37:36,22.75,,,,65.0,,,,1017,,,,443,,,,,,,,,,,,,,,,,,,
2026-05-24 19:37:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:37:40,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 19:37:46,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,10,,,,
2026-05-24 19:37:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034
2026-05-24 19:37:51,,,,22.10,,,,72.0,,,,1018,,,,424,,,,,,,,,,,,,,,,
2026-05-24 19:37:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:38:10,,,,,,,,,,,,,,,,,,,7,,,,8,,,,8,,,,,
2026-05-24 19:38:11,,21.70,,,,96.0,,,,1018,,,,472,,,,,,,,,,,,,,,,,,
2026-05-24 19:38:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:38:25,,,22.70,,,,81.0,,,,1017,,,,497,,,,,,,,,,,,,,,,,
2026-05-24 19:38:33,,,,,,,,,,,,,,,,,,14,,,,15,,,,15,,,,,,
2026-05-24 19:38:36,22.70,,,,65.0,,,,1017,,,,440,,,,,,,,,,,,,,,,,,,
2026-05-24 19:38:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-24 19:38:43,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:38:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:38:49,,,,,,,,,,,,,,,,,,,,9,,,,9,,,,9,,,,
2026-05-24 19:38:52,,,,22.10,,,,72.0,,,,1018,,,,420,,,,,,,,,,,,,,,,
2026-05-24 19:38:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:39:10,,21.70,,,,96.0,,,,1017,,,,484,,,,,,,,,,,,,,,,,,
2026-05-24 19:39:12,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,,
2026-05-24 19:39:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:39:23,,,22.70,,,,81.0,,,,1017,,,,465,,,,,,,,,,,,,,,,,
2026-05-24 19:39:34,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,,,
2026-05-24 19:39:37,22.75,,,,65.0,,,,1017,,,,441,,,,,,,,,,,,,,,,,,,
2026-05-24 19:39:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.220,,,
2026-05-24 19:39:43,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:39:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:39:50,,,,22.05,,,,72.0,,,,1018,,,,438,,,,,,,,,,,,,,,,
2026-05-24 19:39:53,,,,,,,,,,,,,,,,,,,,9,,,,9,,,,9,,,,
2026-05-24 19:39:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,,
2026-05-24 19:40:11,,21.70,,,,96.0,,,,1017,,,,478,,,,,,,,,,,,,,,,,,
2026-05-24 19:40:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,
2026-05-24 19:40:16,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,,
2026-05-24 19:40:25,,,22.75,,,,80.0,,,,1017,,,,478,,,,,,,,,,,,,,,,,
2026-05-24 19:40:35,22.75,,,,65.0,,,,1017,,,,438,,,,,10,,,,10,,,,10,,,,,,
2026-05-24 19:40:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.220,,,
2026-05-24 19:40:44,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-24 19:40:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 19:40:49,,,,22.05,,,,72.0,,,,1018,,,,430,,,,,,,,,,,,,,,,
2026-05-24 19:40:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,
2026-05-24 19:40:56,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,
2026-05-24 19:41:11,,21.75,,,,96.0,,,,1017,,,,484,,,,,,,,,,,,,,,,,,
