time,ds18b20_temp_c
2026-05-25T12:53:07.4900000,22.75
2026-05-25T12:53:13.3960000,22.75
2026-05-25T12:53:19.3000000,22.75
2026-05-25T12:53:25.2030000,22.75
2026-05-25T12:53:31.1090000,22.75
2026-05-25T12:53:37.0140000,22.75
2026-05-25T12:53:42.9200000,22.75
2026-05-25T12:53:48.8250000,22.75
2026-05-25T12:53:54.7290000,22.75
2026-05-25T12:54:00.6320000,22.75
2026-05-25T12:54:06.5390000,22.6875
2026-05-25T12:54:12.4430000,22.75
2026-05-25T12:54:18.3470000,22.75
2026-05-25T12:54:24.2500000,22.75
2026-05-25T12:54:30.1540000,22.75
2026-05-25T12:54:36.0600000,22.75
2026-05-25T12:54:41.9640000,22.75
2026-05-25T12:54:47.8680000,22.6875
2026-05-25T12:54:53.7710000,22.75
2026-05-25T12:54:59.6750000,22.75
2026-05-25T12:55:05.5810000,22.75
2026-05-25T12:55:11.4880000,22.75
2026-05-25T12:55:17.3930000,22.75
2026-05-25T12:55:23.2990000,22.75
2026-05-25T12:55:29.2050000,22.75
2026-05-25T12:55:35.1100000,22.75
2026-05-25T12:55:41.0130000,22.75
2026-05-25T12:55:46.9190000,22.75
2026-05-25T12:55:52.8220000,22.75
2026-05-25T12:55:58.7270000,22.75
2026-05-25T12:56:04.6330000,22.75
2026-05-25T12:56:10.5390000,22.75
2026-05-25T12:56:16.4450000,22.75
2026-05-25T12:56:22.3480000,22.75
2026-05-25T12:56:28.2530000,22.75
2026-05-25T12:56:34.1570000,22.75
2026-05-25T12:56:40.0600000,22.75
2026-05-25T12:56:45.9640000,22.75
2026-05-25T12:56:51.8680000,22.75
2026-05-25T12:56:57.7730000,22.75
2026-05-25T12:57:03.6760000,22.75
2026-05-25T12:57:09.5800000,22.75
2026-05-25T12:57:15.4860000,22.75
2026-05-25T12:57:21.3890000,22.75
2026-05-25T12:57:27.2960000,22.75
2026-05-25T12:57:33.2000000,22.75
2026-05-25T12:57:39.1030000,22.75
2026-05-25T12:57:45.0090000,22.75
2026-05-25T12:57:50.9150000,22.75
2026-05-25T12:57:56.8220000,22.75
2026-05-25T12:58:02.7270000,22.75
2026-05-25T12:58:08.6310000,22.75
2026-05-25T12:58:14.5350000,22.6875
2026-05-25T12:58:20.4380000,22.6875
2026-05-25T12:58:26.3430000,22.75
2026-05-25T12:58:32.2480000,22.6875
2026-05-25T12:58:38.1540000,22.6875
2026-05-25T12:58:44.0620000,22.75
2026-05-25T12:58:49.9670000,22.75
2026-05-25T12:58:55.8720000,22.75
2026-05-25T12:59:01.7780000,22.75
2026-05-25T12:59:07.6820000,22.75
2026-05-25T12:59:13.5860000,22.75
2026-05-25T12:59:19.4900000,22.75
2026-05-25T12:59:25.3940000,22.75
2026-05-25T12:59:31.3000000,22.75
2026-05-25T12:59:37.2060000,22.6875
2026-05-25T12:59:43.1090000,22.75
2026-05-25T12:59:49.0160000,22.6875
2026-05-25T12:59:54.9220000,22.75
2026-05-25T13:00:00.8260000,22.6875
2026-05-25T13:00:06.7320000,22.6875
2026-05-25T13:00:12.6370000,22.75
2026-05-25T13:00:18.5420000,22.75
2026-05-25T13:00:24.4470000,22.6875
